policy,episode,seed,success,landing_error_xy_m,landing_x_m,landing_y_m,has_fallen,torso_tilt_deg,reward_sum
ppo_final,34,2060,False,0.18245786851394152,0.7133472185328543,0.08129305001185969,False,3.384326136299395,-30.0615404509789
ppo_final,35,2061,False,0.27655673258211216,0.38866612239982495,-0.22462191850971627,False,3.1851363130033454,-64.4010891982909
ppo_final,36,2062,False,0.41657921299506806,0.7788264214611347,0.348104452055531,False,3.3853571738049237,-64.56461587668898
ppo_final,37,2063,False,0.2203823080982968,0.705390993223486,0.15627540096813433,False,3.3611412934006926,-49.455466315356645
ppo_final,38,2064,False,0.1542844464521355,0.7020926523062089,-0.025913616719874005,False,3.329895640525575,-15.984399199489065
ppo_final,39,2065,True,0.0813580468731398,0.4687177064889253,-0.0035100644711329007,False,3.2467722403992805,30.506554947855847
ppo_final,40,2066,False,0.2647694139311384,0.7966462087202252,-0.09627299869318315,False,3.3562382353348363,-64.33380324711472
ppo_final,41,2067,True,0.08357377260745343,0.5821693739856945,-0.07713434283904194,False,3.3309117977881506,29.3778367934942
ppo_final,42,2068,True,0.09260001140799004,0.5978663758276399,0.07926898622971673,False,3.290134989366484,24.8097522780247
ppo_final,43,2069,False,0.2631843707969208,0.7984424669636513,0.08684672498595535,False,3.3621470621854774,-64.34354541225235
ppo_final,44,2070,False,0.20268987942433248,0.46443609560071275,0.183744402595018,False,3.2402195581692212,-40.463914070452354
ppo_final,45,2071,False,0.3573407015767024,0.6881173207523743,-0.32956938982787165,False,3.332820272381523,-64.55453842600652
ppo_final,46,2072,False,0.14439502140271304,0.6124414995783043,-0.13019593440773253,False,3.2882998611870495,-11.090409952852283
ppo_final,47,2073,False,0.35640151988500357,0.9045931139277074,0.03585759238142701,False,3.2826763287914345,-64.43199840076358
ppo_final,48,2074,True,0.07163037121451957,0.4995019540595558,0.05080214007821573,False,3.244594095576218,35.293084775682665
ppo_final,49,2075,True,0.09432104538997457,0.6437666554375222,-0.010211460792591867,False,3.358558421817453,23.954217091366818
ppo_final,50,2076,False,0.15059056805282575,0.5170772162246076,0.1469476420190249,False,3.1945698104812683,-14.329803656457674
ppo_final,51,2077,False,0.31763487899729886,0.8656108821719621,-0.035800662148409046,False,3.329898919303375,-64.43665758218525
ppo_final,52,2078,False,0.21339984025062667,0.6846627059203223,-0.1655459073888865,False,3.425999701624977,-46.03208607257368
ppo_final,53,2079,False,0.32638275292864866,0.8424857431718114,0.14483712041640626,False,3.3251791945150617,-64.34915099283856
ppo_final,54,2080,False,0.25486147093229966,0.6300681175759142,-0.24195757048215089,False,3.3055870437175425,-64.41099236025894
ppo_final,55,2081,False,0.3274126735176697,0.87386691092849,0.04805499750937146,False,3.327796125590496,-64.42562010617269
ppo_final,56,2082,False,0.14886376783534763,0.697095247495107,-0.022878145433787248,False,3.348459332410421,-13.462009716596857
ppo_final,57,2083,True,0.021876852620447862,0.5374466344280276,-0.01791674338135183,False,3.299086319382579,60.174132698687295
ppo_final,58,2084,False,0.11888781257342301,0.6614538060674915,0.041380685005970676,False,3.3198204390189248,1.7178370542279224
ppo_final,59,2085,False,0.3696709855807868,0.8075178833998634,0.2652191118858606,False,3.3606218591785666,-64.36340669432515
ppo_final,60,2086,False,0.15704250138137343,0.6354942001159136,-0.1317311238343422,False,3.352293891884429,-17.571776063307045
ppo_final,61,2087,False,0.17714134805887402,0.6986689228314097,0.09631515237107562,False,3.317681104013621,-27.55567643069222
ppo_final,62,2088,False,0.32844304833416826,0.7746195908265031,0.23962653320526742,False,3.358441950085411,-64.3498935955577
ppo_final,63,2089,False,0.24290237245769813,0.6503563136417392,-0.22120165654402138,False,3.282163008638756,-60.77848661535746
ppo_final,64,2090,False,0.26374930004798225,0.7377479081088787,0.18524150797415956,False,3.335803680168216,-64.27596749300552
ppo_final,65,2091,False,0.33963760135368726,0.741800837948944,-0.2802965194492595,False,3.4242408098901373,-64.42106772356397
ppo_final,66,2092,False,0.3563359102844894,0.8111488589185549,0.24243876431753322,False,3.307964500494998,-64.38111686754982
ppo_final,67,2093,True,0.09376342723290138,0.5818710875298552,0.08818057646740525,False,3.3059297244145043,24.230765912719637
ppo_final,68,2094,False,0.20954935750783799,0.7493119557571554,-0.0646968123187337,False,3.318169387707507,-44.03086624554989
ppo_final,69,2095,False,0.12041614596876292,0.660988085180665,0.04670859832942841,False,3.2393720319650035,0.8954501593623042
ppo_final,70,2096,True,0.0739971078595478,0.49513812564016146,-0.04965628573808997,False,3.2380886574236922,34.17868671524395
ppo_final,71,2097,False,0.2644405638965036,0.8087882266754618,0.05438258515435457,False,3.3271212332384277,-64.34078957908832
ppo_final,72,2098,False,0.16132437906833763,0.6633934383914317,-0.11474965538751428,False,3.300330785119256,-19.709703180262032
ppo_final,73,2099,False,0.35771347624236643,0.6906532543297064,-0.328900582443785,False,3.320760691111991,-64.4753489525496
ppo_final,74,2100,False,0.24496168265730697,0.7781774840282958,-0.08911375737121635,False,3.3908378420448964,-61.809894895907256
ppo_final,75,2101,False,0.16133118457048265,0.4794323119086781,-0.1450791250054984,False,3.3552329939819936,-19.69977623832876
ppo_final,76,2102,False,0.3196730499562089,0.8652286786882872,0.053120043305153644,False,3.3417237519060206,-64.33769681780004
ppo_final,77,2103,False,0.2971079800688677,0.7640995354073201,0.2059964581223968,False,3.324624827491571,-64.27313713292457
ppo_final,78,2104,True,0.07645562384255541,0.6115133840210076,0.04540447118333585,False,3.3623480394271614,33.10754868699696
ppo_final,79,2105,False,0.12033298239122638,0.6513139948912594,0.06492689034861494,False,3.303969193389147,1.014203502050624
ppo_final,80,2106,True,0.08476962445376841,0.5641048671104864,-0.0835879294744669,False,3.2983587159635444,28.730018932673854
ppo_final,81,2107,False,0.19762355926065553,0.5747205958131743,-0.19607132201699334,False,3.3400514350200625,-38.06519446634784
ppo_final,82,2108,False,0.16718801771635788,0.6487420717640596,0.13491418209983155,False,3.3891905756219023,-22.644467809533936
ppo_final,83,2109,False,0.27788965728903214,0.8193309345012344,0.06843616988776872,False,3.3431559470659353,-64.35741812664989
ppo_final,84,2110,False,0.3576151913724695,0.7450349786807484,-0.2997498660406173,False,3.2961552099369853,-64.48917965470312
ppo_final,85,2111,False,0.12867170319909224,0.4967586109074708,-0.11713992356004502,False,3.294983678310199,-3.2240374586568086
ppo_final,86,2112,False,0.11700914808661761,0.5423013552338061,-0.11675560630958996,False,3.300405809228552,2.448802367565898
ppo_final,87,2113,False,0.15341240899131928,0.4201252399935154,-0.08165729572902744,False,3.220142005321134,-15.739663935836337
ppo_final,88,2114,False,0.20145190862071197,0.5249196729880209,0.19988458841016202,False,3.3352736643512655,-39.846534622645926
ppo_final,89,2115,False,0.3159864514055723,0.859180205479052,0.06523065239453975,False,3.4136354175455565,-64.35064706913283
ppo_final,90,2116,True,0.07327297671027357,0.5624084871497472,-0.0722146699960531,False,3.3318351715340606,34.483123400419565
ppo_final,91,2117,False,0.13188340863676087,0.5223063390700569,-0.12894298979761634,False,3.3421139104974507,-4.979798976004834
ppo_final,92,2118,False,0.2511390700003332,0.7369578914125159,0.1676829726573876,False,3.388832043908594,-64.33121632496061
ppo_final,93,2119,False,0.2642286174432484,0.7386248139126492,0.18503362357255232,False,3.30847188691181,-64.33572472183103
ppo_final,94,2120,False,0.14632248825882918,0.6845314051257935,0.05754625622171127,False,3.296443220446299,-12.20811709215764
ppo_final,95,2121,False,0.2540982462395789,0.7989998017746066,-0.05064600140422038,False,3.3999479005603854,-64.28888612715885
ppo_final,96,2122,False,0.357507428014971,0.8954594717832884,-0.09202887829964576,False,3.2472795801840957,-64.42441458997075
ppo_final,97,2123,True,0.0896714240612547,0.5980428226613814,-0.07571559604137332,False,3.4121791349443993,26.340754305121123
ppo_final,98,2124,False,0.2075770299391285,0.7573532946152477,0.009635069826013608,False,3.3895762755254095,-42.91827157922579
ppo_final,99,2125,False,0.3472470951464308,0.769597145572323,0.2689937522399403,False,3.375654797532587,-64.35266482092314
