#{"t_start": 1785052232.3328807, "env_id": "None"}
r,l,t,success,crossing_xy_error,touched_backboard,has_fallen,parameter_l2,mean_ctrl_delta
10.182598,1,26.723445,True,0.03773704721932123,False,False,0.4265434266996394,0.0003264752493149687
11.031189,1,26.723445,True,0.015512440119229578,False,False,0.31013936755231103,0.00032699706622724085
10.39924,1,26.723445,True,0.030823794248874586,False,False,0.4176464665496416,0.0003260601595840092
9.435639,1,26.723445,True,0.07303024452867785,False,False,0.46843560156626085,0.00032599281467545117
9.719724,1,26.723445,True,0.05708657904294239,False,False,0.3842724004754466,0.00032629961280836053
10.41474,1,27.818575,True,0.030343402710019587,False,False,0.46055709930101024,0.00032613754331180077
10.282267,1,27.818575,True,0.03444656063370309,False,False,0.3835199712284272,0.0003272414007867935
10.286894,1,27.818575,True,0.03433121861370655,False,False,0.3320027295733631,0.0003269471756666674
10.230485,1,27.818575,True,0.03624150511999466,False,False,0.23293019222588948,0.0003271795183170335
10.0528755,1,27.818575,True,0.042526973086079216,False,False,0.3230560154728451,0.00032678368001408256
-4.203902,1,27.818575,False,0.4199440322866003,False,False,0.22316580760510948,0.0003280939362030875
10.658747,1,27.818575,True,0.023780204225850785,False,False,0.43584737074567365,0.0003267920070977413
10.384098,1,27.819581,True,0.031264124840219114,False,False,0.43300939882448997,0.00032663085600532186
9.659815,1,28.896916,True,0.06028767136965897,False,False,0.2697938538926074,0.0003266202995821226
10.429549,1,28.896916,True,0.02998812124041788,False,False,0.3309989228560551,0.000326957988037735
10.777787,1,28.896916,True,0.021031216132647166,False,False,0.2019342627590838,0.00032689615383606403
-4.325117,1,28.896916,False,0.43197753945232964,False,False,0.2671496001655998,0.00032821360934133823
-4.005814,1,28.896916,False,0.3999475451509338,False,False,0.3170868211647878,0.00032798811550847743
10.475009,1,28.896916,True,0.028691097409346045,False,False,0.33251789874655985,0.00032693518380674607
-1.2379503,1,28.896916,False,0.1259812805984027,False,False,0.40737161015318385,0.0003256047390512442
-2.8172503,1,28.896916,False,0.2813071541576075,False,False,0.21739831545906677,0.00032813806422536467
10.294756,1,30.015801,True,0.0341258424559568,False,False,0.2603482048695805,0.0003267883266932288
10.501794,1,30.015801,True,0.028026716317183075,False,False,0.18602246167221897,0.0003267569937063622
-3.1610787,1,30.015801,False,0.3156199268633801,False,False,0.24667436518747532,0.0003278076023567156
10.275265,1,30.015801,True,0.03476524968631188,False,False,0.23910739569886488,0.0003266502889224942
10.59729,1,30.015801,True,0.0254291998142925,False,False,0.2633772290329174,0.0003260248561481859
9.263958,1,30.015801,True,0.08459283406450924,False,False,0.46772161000613033,0.00032610650892842593
10.165288,1,30.015801,True,0.03840747180037709,False,False,0.32865834094011653,0.0003270165356304973
10.0431595,1,30.015801,True,0.04284500110384529,False,False,0.3943367395340433,0.00032649281627311876
9.493611,1,31.274084,True,0.06977952740223897,False,False,0.19841403460346474,0.000325797965321885
10.283406,1,31.274084,True,0.03444935502164262,False,False,0.32217655446055576,0.00032625831536777655
9.242755,1,31.274084,True,0.08639798660707376,False,False,0.2771355048357667,0.0003262184898430252
10.668365,1,31.274084,True,0.023625832864016157,False,False,0.2656915611874361,0.0003266389237744242
-2.2330494,1,31.274084,False,0.22281331419607228,False,False,0.3052995566077243,0.0003277407995218061
9.2094555,1,31.274084,True,0.08854762209684204,False,False,0.4790921763178275,0.00031747835344208094
-2.6232545,1,31.274084,False,0.26149160786219655,False,False,0.4333109287960558,0.00032790915736737513
9.895399,1,31.274084,True,0.048864275568371356,False,False,0.41419560568795194,0.00032679238069885125
10.491985,1,32.502932,True,0.028264547481286328,False,False,0.24730303995185848,0.00032682220764609937
9.531259,1,32.502932,True,0.06748115151612537,False,False,0.24305153353939915,0.0003257543410597917
10.553024,1,32.502932,True,0.026517132828105368,False,False,0.4068581398627098,0.0003261745811408133
10.698757,1,32.502932,True,0.02285597464107783,False,False,0.31361444390684196,0.00032696090509585867
10.690065,1,32.502932,True,0.02305520906317439,False,False,0.3396279292358064,0.0003271666977078651
10.839902,1,32.502932,True,0.019532531426467124,False,False,0.3866476246616204,0.0003266618891930835
10.559478,1,32.502932,True,0.02634627805432397,False,False,0.40558323032097005,0.0003263878735258785
