policy,episode,seed,success,landing_error_xy_m,landing_x_m,landing_y_m,has_fallen,torso_tilt_deg,reward_sum
ppo_best,39,2065,True,0.0031588023557664116,0.5499242624832473,-0.0031578942590516808,False,3.099143885577282,69.90060539716421
ppo_best,40,2066,True,0.006765820224267134,0.5476086082584394,-0.006329104900813196,False,3.146195420297184,68.09577523958981
ppo_best,41,2067,True,0.006063543345432959,0.5482735824773488,-0.005812576058807927,False,3.133457906048176,68.4474433310458
ppo_best,42,2068,True,0.006017728740927387,0.5483095460501558,-0.005775415538542618,False,3.132536282513384,68.47065406416422
ppo_best,43,2069,True,0.004462871817908675,0.5493426225364513,-0.004414190722375016,False,3.1229833871139787,69.24842251218607
ppo_best,44,2070,True,0.009917839482765149,0.5454246911103069,-0.008799436832535937,False,3.1229228087595104,66.51852405052907
ppo_best,45,2071,True,0.00657393756662667,0.5477825052169497,-0.006188648642236037,False,3.1370887665460345,68.19222145379021
ppo_best,46,2072,True,0.003999613736693985,0.5490985478359319,-0.003896702970287591,False,3.117525585361229,69.47969117049782
ppo_best,47,2073,True,0.008278873054985739,0.5468497310605441,-0.007656078935699933,False,3.1489261821844936,67.3389433931717
ppo_best,48,2074,True,0.009021172604960995,0.5459308361938598,-0.008051301825624062,False,3.1143483803905396,66.96729753313939
ppo_best,49,2075,True,0.0033854373624677657,0.5496495613657191,-0.003367250940870904,False,3.1022106190356893,69.786857098163
ppo_best,50,2076,True,0.009679730707965253,0.5453541239598887,-0.008491938671389754,False,3.1326892276644247,66.63678902755107
ppo_best,51,2077,True,0.007369507502873702,0.5473991832571015,-0.006895316751590908,False,3.1535352641866137,67.7937433037652
ppo_best,52,2078,True,0.007342265498404367,0.5470929648396129,-0.006742255499855518,False,3.145594811019112,67.8075218519692
ppo_best,53,2079,True,0.0038896895762736096,0.5496721993333632,-0.0038758523866014314,False,3.111321947479665,69.53548093505283
ppo_best,54,2080,True,0.005186116655758985,0.548280850992807,-0.004892885923277579,False,3.1329776745101086,68.88636511547027
ppo_best,55,2081,True,0.009684319319578619,0.5442654314644971,-0.0078038941814445205,False,3.120753111200635,66.6342906395731
ppo_best,56,2082,True,0.006176219678922035,0.5481623650141473,-0.005896506353856809,False,3.1358616786767075,68.39094145669426
ppo_best,57,2083,True,0.0059577670057981555,0.5486942921944851,-0.0058129265281779,False,3.1302892173443233,68.50061806357179
ppo_best,58,2084,True,0.004151909197637519,0.5493448388778909,-0.004099891936320234,False,3.1214108784445753,69.40396259797345
ppo_best,59,2085,True,0.006714139738724829,0.5478949648184225,-0.006375617563455687,False,3.1437731588358524,68.12182837504152
ppo_best,60,2086,True,0.007427632761210972,0.5474816666489972,-0.006987683848646948,False,3.14224923205446,67.76499138022966
ppo_best,61,2087,True,0.009912291434961888,0.5456107429537435,-0.008887516192587538,False,3.135903157611655,66.52058602343217
ppo_best,62,2088,True,0.0050132779648110705,0.548094405416867,-0.004636988811415703,False,3.1348621289343725,68.97193229929572
ppo_best,63,2089,True,0.00860506092113726,0.5465020881793637,-0.007862040851556068,False,3.130650628543264,67.17566735786355
ppo_best,64,2090,True,0.005694701646573244,0.5482121166414771,-0.005406764276330216,False,3.141743028007924,68.6321044650644
ppo_best,65,2091,True,0.008021320964199222,0.5467754545131283,-0.007344650870790029,False,3.13963079435497,67.46718632022622
ppo_best,66,2092,True,0.006456802703879347,0.5474275798880939,-0.00592224247432375,False,3.1428819285120753,68.24965807292341
ppo_best,67,2093,True,0.0039509838864616245,0.5491624501155488,-0.003861189436188678,False,3.1125093706982003,69.50365548276089
ppo_best,68,2094,True,0.005484734289331882,0.5483050960544713,-0.005216283240009502,False,3.136741854843145,68.73626368447395
ppo_best,69,2095,True,0.006916594501938758,0.5474503084388417,-0.006429490838877313,False,3.144147924611063,68.01994035097798
