#{"t_start": 1784798019.2291753, "env_id": "None"}
r,l,t,success,landing_error_xy,has_fallen,task2_base_reward,task2_residual_l2
-55.388386,54,556.512757,False,0.23185836658231146,False,3.832170906121616,1.9748621509723538
-51.549065,51,556.54276,False,0.22417056235108382,False,3.8609956506943757,1.6149576725759147
4.464564,55,556.549271,False,0.11329857297894545,False,11.122325096346989,1.479998620099701
-64.44006,52,556.557284,False,0.2570157969473314,False,3.7809659509984,2.2779238824820944
44.030533,55,556.581281,True,0.05446314742323517,False,11.30113945465215,2.257495502332465
-51.615562,54,556.63929,False,0.22444954748054366,False,3.8490863823164734,1.8331746195930634
-64.79891,51,556.671811,False,0.42687962214982,False,0.5109902435694562,1.9259191236269015
-7.379545,54,556.69081,False,0.13701613204559693,False,11.0568181078737,1.7980125652991317
-64.76194,49,556.726813,False,0.4395571459742997,False,0.49324512747016813,1.8781033629937698
-64.778595,53,556.775325,False,0.4173529626507827,False,0.5207106085071158,2.169895418517068
-13.47992,54,556.785319,False,0.14866411876681956,False,11.04268212468444,1.7896462028127007
-14.567233,54,556.794325,False,0.15092463364322278,False,11.027229318406867,2.3787633611512984
-64.80854,59,556.843327,False,0.5268060828204342,False,0.39648574593243446,2.2849126418028107
-64.014206,59,556.901844,False,0.2491823274801251,False,3.795931871781467,1.6764409028134064
-64.7864,56,556.923839,False,0.4986906637759411,False,0.4250707097289358,1.6325876369785204
38.3493,56,556.946849,True,0.06552890283861319,False,11.262695349281119,1.6206209774170202
68.72212,54,556.979039,True,0.004836563542328761,False,11.439839143200665,2.066103645907238
-64.666016,53,557.032042,False,0.39864322444627476,False,3.5475816281220016,2.0371841436413702
-64.78901,57,557.057569,False,0.5895745432248267,False,0.33803558593153293,1.958416631436596
8.729747,56,557.061571,False,0.10478312037096453,False,11.145421956354802,1.6867607964122002
-64.776306,54,557.106564,False,0.46208379023116813,False,0.4663686666971341,1.9373240604576736
32.829647,54,557.166082,True,0.07658221463715713,False,11.229573885251432,1.7768512121263178
-64.54386,51,557.176081,False,0.3182294240534388,False,3.668761722721393,1.560804803759705
25.772583,55,557.21208,True,0.09024577043857812,False,11.205794966565016,2.379855640968555
-64.80168,60,557.263603,False,0.4909436979247344,False,0.4314211231548084,2.0540499300273214
-64.47749,50,557.264601,False,0.29095601874838006,False,3.720260730730989,2.1763636289339297
-64.37202,53,557.302601,False,0.26204072164859127,False,3.76774144151437,1.7310522759766656
-64.79363,51,557.338613,False,0.6135686941710031,False,0.3164342358891957,2.04102256286984
-64.80718,61,557.343613,False,0.5104435404233066,False,0.4118240413439872,1.8435226416965853
-64.42617,51,557.624171,False,0.2502823913383093,False,3.798141263370785,1.5455638239275413
-64.45158,51,557.634166,False,0.31523784169563995,False,3.6772909543645858,2.2651780841992983
-33.115723,55,557.687681,False,0.18804845004349754,False,10.928074732554856,2.171437110397361
-64.78337,52,557.722682,False,0.5375526231219567,False,0.38326605473853426,2.1977662740061255
-64.39788,53,557.726682,False,0.24988882357723527,False,3.796131226752891,2.1863480016851775
-64.50941,53,557.766203,False,0.3234264710287994,False,3.657664140593127,2.4272884733715117
-24.42908,58,557.824203,False,0.17103420389854124,False,10.971675137634758,1.887354920287687
-64.45857,57,557.824203,False,0.3152040210494621,False,3.67149348495287,2.1810466350504227
-64.48982,50,557.847208,False,0.3008067079018419,False,3.7024137106573636,2.0939397323866014
27.333197,56,557.884723,True,0.08784076160066662,False,11.19391339494476,2.0009205708288667
-53.587574,56,557.933725,False,0.22838879506414456,False,3.8416488906901534,2.159096337487115
-36.344223,52,557.952255,False,0.1940596088825716,False,10.929436896416744,1.8968798408920025
-41.00824,53,557.961252,False,0.20322309701982072,False,3.899399047291786,2.1612967980547664
-64.53325,53,558.008252,False,0.3457701098649977,False,3.623430158046291,1.5022091809146236
-64.75408,48,558.046256,False,0.464284518662374,False,0.46370746877154373,1.6217083595651791
-64.58964,55,558.074795,False,0.3769915945098936,False,3.577258227900818,2.534406250137322
-59.141342,55,558.1028,False,0.23966611644884148,False,3.818718795934319,1.6070908351861295
-58.205757,52,558.127803,False,0.2375483759855835,False,3.8215539438218866,2.276947782408719
-56.87718,52,558.182318,False,0.23487310137866402,False,3.829279919882735,2.0727299131121133
-64.58478,57,558.223319,False,0.40956579731388093,False,0.5333479149649389,1.4799717346734003
-64.84555,61,558.250861,False,0.6243466213989805,False,0.3100017060578332,2.1894296175115358
-64.511215,50,558.277865,False,0.3492907542918722,False,3.6226414274099445,1.9305207823749801
-64.89958,64,558.302861,False,0.6222935830895702,False,0.31300255256226167,2.0441499857020418
46.709408,55,558.328863,True,0.049154188988418654,False,11.312590925654199,2.0222752355077307
-11.500061,54,558.374381,False,0.14527111321673153,False,11.032757282629989,1.8500755718055546
-64.83262,60,558.379376,False,0.4838254432947353,False,0.4409655210369013,2.2058778685862133
-64.30451,55,558.429381,False,0.2537432135946006,False,3.7893927187620746,1.742949096156955
-64.38889,57,558.475907,False,0.29202728554060214,False,3.714076223364735,1.7745614042865046
-31.702524,53,558.485901,False,0.18489413950019015,False,10.94438776934085,1.7841801810247337
-64.48212,56,558.526901,False,0.3384936533178906,False,3.6378613477221236,1.6340460270921628
-64.437935,56,558.552421,False,0.27176310224562494,False,3.751272167446847,1.6327446407336357
-49.639256,52,558.56142,False,0.2204178629669468,False,3.853653360050691,1.3129260885627945
-8.084296,53,558.612425,False,0.13801325804691625,False,11.065056451878593,1.7794039504711014
-64.53471,54,558.622425,False,0.37054846409981934,False,3.589911194616824,1.8157770579949017
1.2249271,53,558.678957,False,0.1193609855539038,False,11.11649859155335,1.933490149665895
-64.818565,58,558.76349,False,0.5279232561684448,False,0.39649715348766684,2.0917971606162333
-4.5888495,57,558.771498,False,0.13126547357513121,False,11.074290278628236,1.7225216137287227
-64.76822,50,559.051054,False,0.42665676171700573,False,0.5104431777444662,1.560791518713879
-64.8246,61,559.079055,False,0.5342549987139705,False,0.38896064367541017,2.0206672403610124
-64.80602,53,559.079055,False,0.5406408396882114,False,0.3831154691320436,2.0060824156005426
57.984978,55,559.144058,True,0.026601202815081312,False,11.38010536773458,1.5132838140740588
-47.11528,58,559.14806,False,0.215613956868897,False,3.868902462586056,1.7129174308632786
-64.37831,55,559.199569,False,0.34149870231536095,False,3.6342703104325147,1.366189694389682
-64.3781,53,559.275091,False,0.3247797212346881,False,3.6590238817305782,1.594188942890837
-64.46169,55,559.281087,False,0.32221982077736333,False,3.6626413866557934,2.3779599028276674
-64.38488,52,559.308085,False,0.2595840924802202,False,3.7770322918386228,1.765662574206357
-64.527466,51,559.329083,False,0.350284471620436,False,3.61765030672041,2.1477858681645836
-64.58028,51,559.329083,False,0.33244014607745914,False,3.6482075349436984,2.1564219700129668
-64.81038,56,559.434613,False,0.5688133603119724,False,0.3571419842366159,1.9576609727579741
-64.8501,63,559.483678,False,0.6238679961563716,False,0.30695031335459627,2.2777403668346743
-19.647928,55,559.495673,False,0.16109721690491247,False,10.989520069883906,2.087722338830004
-64.795616,55,559.578204,False,0.563794026389986,False,0.36036728615308683,2.1518131041549253
-64.41005,57,559.5942,False,0.27885125093933844,False,3.7370930093967387,1.85732651611647
-64.85032,57,559.620199,False,0.6554128574694916,False,0.28262231398114107,1.9199127253679684
-47.673096,58,559.648208,False,0.2166573459357733,False,3.867497831153347,2.5842927663219952
-1.2456263,59,559.652721,False,0.1244617220976278,False,11.08968000572345,2.156464888041261
-4.924358,55,559.734724,False,0.1319802561171327,False,11.071935670175252,1.8766105210799162
-64.54424,50,559.762254,False,0.35137171484675084,False,3.616439660866921,1.7376896643537136
-64.6113,55,559.779253,False,0.36901250322619333,False,3.5897845748935984,1.8673462683877418
60.33669,56,559.873783,True,0.02139462291691482,False,11.405877493814632,2.077703598344841
-7.9067364,57,559.890784,False,0.13789069335598428,False,11.056107517134135,2.0485296467808674
55.952625,52,559.89678,True,0.030286495618189815,False,11.36960782230798,1.750694272634147
23.769207,55,559.932781,True,0.09458014827394332,False,11.186869662988421,2.0774576067031783
-64.40598,59,559.957306,False,0.31482075717030195,False,3.677029788018798,2.399298929246425
-64.51709,51,559.993303,False,0.3643708936031573,False,3.596373576279363,1.9533507940439234
-48.11142,52,560.025306,False,0.21730150676951732,False,3.8699224088247712,1.998422820990062
-64.42891,55,560.048313,False,0.29766232440858814,False,3.7045687705116563,1.6240839910138587
-41.89524,56,560.147835,False,0.20505384757236944,False,3.887986093619437,2.0849660961944676
-64.78599,53,560.157338,False,0.46729734119179644,False,0.45937569410684126,2.2097903195605992
-49.506958,57,560.17435,False,0.22023294014603967,False,3.8549746104604687,1.8274444082560677
-64.40071,56,560.210342,False,0.3813073585841688,False,3.5727182775592268,2.0578972036599357
-64.462906,53,560.221341,False,0.3223132282079246,False,3.662031609681432,1.8767462092266376
7.6739125,54,560.261868,False,0.10648298145239754,False,11.153464868176064,2.070899867613237
-64.47846,53,560.288867,False,0.31641271934223464,False,3.6712613263245863,2.361538687248308
-64.45408,56,560.338875,False,0.27324816117232686,False,3.746033047470301,2.1004006281768834
-12.160432,56,560.713955,False,0.14610181041136058,False,11.03599234602032,2.218909995664026
-64.86251,61,560.72995,False,0.5968510025477143,False,0.3320090874667784,2.3444729571762926
-64.78357,56,560.730951,False,0.496833011056252,False,0.4264088703808454,1.7320084672891085
-64.5443,53,560.760476,False,0.2870057893527517,False,3.7286928913096657,2.125084040331629
-64.81774,59,560.784471,False,0.48408889792573967,False,0.443389173568097,1.6463318382854564
37.417377,54,560.806471,True,0.06777565008703633,False,11.257661793683075,2.165454577661267
-64.651115,53,560.823475,False,0.38928511650184167,False,3.561885932427735,1.998310024639205
-64.45339,57,560.881989,False,0.27214280284743825,False,3.748786840060608,1.812077286345973
-64.47681,56,560.971512,False,0.2898482962119335,False,3.7197869182630643,1.852123211356778
-12.05681,54,560.976511,False,0.1459172628725127,False,11.031592666017822,1.7115494049095359
-5.550882,55,560.982507,False,0.13290928187189527,False,11.057722564599905,1.9783784585714448
-64.80501,59,561.036518,False,0.4943185970383197,False,0.4303991866606395,2.2301221498579182
-48.460667,52,561.045526,False,0.21816413388771738,False,3.863169431860744,2.342138042480722
-39.927807,57,561.045526,False,0.201362454932403,False,3.8999814039929612,2.1458207212133957
-64.81441,57,561.090028,False,0.5111499734849763,False,0.4104854337289391,1.622339030392834
-64.785164,55,561.145031,False,0.5567469597554964,False,0.36762448693525296,1.3218986290380186
-64.47325,54,561.231534,False,0.29631578446010615,False,3.7055306159056367,2.1236467739952807
-58.877018,55,561.244539,False,0.23884636526782396,False,3.819302015404802,2.1685747152535
-64.78122,57,561.248547,False,0.4673978727777594,False,0.46130255836414424,1.4990051460375087
-64.50209,51,561.285061,False,0.3490151415444025,False,3.6217084110860034,1.4847462013662946
-64.79198,55,561.294065,False,0.4255594508407942,False,0.5083832946596407,1.9209632785235564
-64.53081,58,561.315064,False,0.41506098732445706,False,0.5262367879169348,1.733114208989442
-64.547874,55,561.340065,False,0.3157115968436442,False,3.675595800551239,1.399338856579939
24.753418,55,561.402587,True,0.09264516162559899,False,11.185932538455756,1.9694747968230872
5.9870543,55,561.495099,False,0.11015831827481541,False,11.121755882188125,1.8570071059353157
-64.46249,51,561.495099,False,0.33274872442535447,False,3.6453529490059813,1.993376043433707
-64.76693,54,561.506093,False,0.4369013162859876,False,0.49703926828514267,2.6457513110645907
-64.38714,56,561.559186,False,0.2622708326642871,False,3.766950650233909,2.1787441267586414
-64.57351,54,561.560179,False,0.37392997657631183,False,3.5798155077496325,2.1535015258483496
-64.81477,52,561.576184,False,0.7920917855904067,False,0.19806480293934392,2.099643905218101
-64.803566,54,561.621184,False,0.5679359891396051,False,0.35645075962486883,2.257247786757439
-24.001541,54,561.6757,False,0.1698092435892312,False,10.979959236975471,2.0140650420395274
-64.58753,51,561.760216,False,0.36304822311760604,False,3.597299552778879,1.8309898429896898
28.88356,54,561.777212,True,0.08449525682876274,False,11.20667653122268,2.05160129887987
-64.463684,56,561.795215,False,0.30505430351907614,False,3.691089441156885,1.9108298536940092
23.875648,52,561.825214,True,0.09407775563948813,False,11.193179097397266,2.03507920623831
-64.42599,54,561.834222,False,0.2762008168924408,False,3.745091116845111,1.9916959712297428
-33.303394,55,561.852635,False,0.18840698739226286,False,10.931971139699835,2.161989522533481
28.492428,52,562.100676,True,0.0851354220352995,False,11.2169887400465,1.6637792942602843
-39.663975,55,562.160205,False,0.20056129067574466,False,3.9027103978653424,1.8589774199388744
-64.42505,52,562.221205,False,0.25515151367612404,False,3.788421005037946,2.141225666565617
-14.698612,54,562.247206,False,0.15117564896421837,False,11.027165518090788,2.446099598870492
8.516365,55,562.269353,False,0.10512693089212752,False,11.145522882993323,2.0458220908520706
-64.49111,51,562.282358,False,0.3511437363980868,False,3.6156444656270783,1.8978828331304525
-64.50969,51,562.290358,False,0.35397745167131883,False,3.6115791660416963,2.137891798137982
-64.56092,56,562.330356,False,0.3743011653435783,False,3.5827333912462223,1.8747375448370212
-64.540306,58,562.359531,False,0.3705097303763711,False,3.586314619073912,1.9765579282599182
-64.862335,57,562.421527,False,0.704205408507941,False,0.25297786276466805,1.9588557063704124
-64.41681,58,562.486568,False,0.32341409724266784,False,3.662443358428633,1.8712195766680715
-64.79765,56,562.501567,False,0.5802973872582761,False,0.3441381442967462,2.010304321293491
-38.646446,56,562.52157,False,0.19851526087761084,False,3.9010362558098426,1.8306936455039702
-64.474945,54,562.526566,False,0.3032075775913683,False,3.6983848659844836,2.2679842401255046
33.087578,55,562.539572,True,0.0761020378849429,False,11.228406494744204,2.2634365456409076
39.26443,55,562.575593,True,0.06359569543039999,False,11.280291962125066,1.737575653477519
-28.170761,56,562.616597,False,0.1783129559838095,False,10.954979875479813,1.6519174112998285
-34.517605,54,562.665959,False,0.19081806556242673,False,10.924128548831385,2.0613993432332824
3.1954544,55,562.741958,False,0.11580814692104943,False,11.111536697361224,1.7934579600256555
-64.52778,56,562.759475,False,0.31619216851602716,False,3.6713809099062384,1.8441116790485985
-64.828285,52,562.772479,False,0.6524261904780833,False,0.28738704508278146,1.939886439810261
-64.561554,50,562.776484,False,0.3800327110306704,False,3.573566505536409,1.882624569695776
-15.11908,55,562.783476,False,0.15202496888147318,False,11.027196588988385,2.015973778855096
-48.79386,54,562.839479,False,0.2188653368217004,False,3.8626431216730457,1.8809654190316412
-56.06637,55,562.876004,False,0.2332662603436893,False,3.8302175397426264,2.0253102283183475
-64.80318,57,562.929005,False,0.5351837340496323,False,0.38848695584346765,1.8924122857022374
36.4189,53,562.979525,True,0.06932504458351373,False,11.265131385344294,1.658156031499757
32.574444,53,563.013523,True,0.07694601637024884,False,11.227081681711963,1.7152640038655609
-18.316925,55,563.013523,False,0.1584748824702811,False,10.999877126713375,1.9723825847988985
-27.000238,58,563.019527,False,0.17621669205191934,False,10.95645004505995,2.072338744257974
2.9534342,55,563.019527,False,0.11579339143868156,False,11.131527988271568,1.8511748138854456
-64.512535,52,563.065051,False,0.2893575883500325,False,3.724510210228648,2.1775409815243494
-64.40298,55,563.112045,False,0.27659542707630996,False,3.743633853528162,1.6188408238188867
-64.440735,52,563.153566,False,0.33204145880144204,False,3.64913656306966,1.7904794735204705
-64.77867,60,563.232565,False,0.420351435608429,False,0.5180360068999607,1.8181852277996322
-64.79848,53,563.237573,False,0.5137715298126571,False,0.41001561584155166,2.0247836571077484
-64.52407,53,563.444623,False,0.3392701082850424,False,3.637503956482928,1.6069451381835083
-64.387794,54,563.450616,False,0.3213062730452607,False,3.6658503190383476,2.4888336172378516
-27.811884,56,563.455004,False,0.17782923685275118,False,10.952849805146391,2.3277073038910028
27.168575,53,563.490001,True,0.0879687034512307,False,11.192952086668788,1.7146859037611957
-64.626396,56,563.559534,False,0.4292887273442751,False,0.5074474386780832,2.358679759478631
-64.568214,55,563.599531,False,0.35969286157061336,False,3.6033212294961032,2.1538173527632853
-18.396114,54,563.685035,False,0.1590905337033173,False,11.002353908483009,1.7072410462709908
-64.46985,55,563.685035,False,0.2927508079719184,False,3.713700842730495,1.7174635388643682
-18.129604,54,563.689035,False,0.1585018636161248,False,11.001205793619516,1.4727519860560248
-62.610172,57,563.707039,False,0.24630373893019744,False,3.8031425636621403,2.221558285641199
-56.702595,57,563.712034,False,0.23463518078519538,False,3.824825785270779,2.2526052301428354
-64.44881,54,563.736048,False,0.3044316208269863,False,3.690394041181894,2.0161879578743536
-64.59323,50,563.792572,False,0.3920473098839808,False,3.5563174433751854,2.1568966069408306
-2.7243855,53,563.851621,False,0.12764567652581443,False,11.088448406103257,1.8986577447554436
-64.43559,52,573.330767,False,0.2965721420792268,False,3.7065096549992083,2.010932149291695
-58.255352,50,573.338768,False,0.23762357458626654,False,3.831075902955049,2.476506514031902
10.684667,56,573.342779,False,0.10093807799033742,False,11.155668063155437,1.7663722762675742
-64.48007,58,573.351778,False,0.2943378148518343,False,3.707992738254942,1.5860242878882473
-34.347267,56,573.369292,False,0.1904605964426776,False,10.924491219775268,2.3366337008737155
-19.64382,56,573.388292,False,0.16111276427064472,False,10.992720746057717,2.00525935084286
-64.43194,56,573.435287,False,0.3182743541025057,False,3.6683718942877697,2.224850465049509
-64.46187,53,573.467805,False,0.2894860186722024,False,3.7194364723313607,1.9828704601616718
-64.437546,53,573.538809,False,0.3005601186357267,False,3.7027110593193613,1.8751882269701985
4.8786407,52,573.544812,False,0.11208431661222237,False,11.139363160494163,2.198190145588003
-42.831703,51,573.544812,False,0.20692668986389676,False,3.887945744140461,1.9419841806331926
-64.413605,52,573.555325,False,0.27828058899423713,False,3.743810892647868,1.8251716622093703
33.78161,54,573.578329,True,0.07472737844515888,False,11.23946770229976,2.152473371605369
-64.64179,57,573.621323,False,0.41371517219681947,False,0.527205726487831,1.9050368926582206
-64.41624,58,573.663844,False,0.2787145624414366,False,3.7392028542940317,1.9339918979864037
-64.77906,50,573.669846,False,0.46519135317301374,False,0.46145177228418555,1.3452115621894585
-64.816216,53,573.762367,False,0.42055268398978796,False,0.5168005562822326,1.9217693390997568
-64.51342,51,573.768362,False,0.2591139864331517,False,3.7885154233901237,1.5532974935914552
-16.635883,55,573.768362,False,0.15540148431325337,False,11.010436699908643,2.1813242179814605
-64.433556,55,573.772365,False,0.386831990954488,False,3.5654597359838642,1.397077808271576
-64.64758,49,573.786367,False,0.3974481190140082,False,3.550790178042611,1.5005090023373078
65.9957,56,573.845375,True,0.010614520055434942,False,11.42025862330399,2.153659042213003
-64.4285,54,573.889547,False,0.2863865048139062,False,3.7271236063574924,2.1149542886665933
29.40313,57,573.896545,True,0.0834510280237377,False,11.214046949047107,2.1675225094236112
-32.82779,51,574.210993,False,0.18707700395736857,False,10.940349624153688,2.219199607410519
-64.460365,51,574.210993,False,0.33446787314059273,False,3.6443749088930817,1.8905308319069145
-64.52598,51,574.214994,False,0.28435004454233215,False,3.736206765017335,2.4461124479907195
-11.746264,54,574.21999,False,0.1455791445917888,False,11.031687393509726,1.851085553512898
-64.48332,59,574.25852,False,0.31617917291141384,False,3.6758265177492855,1.8858738601665415
-41.658634,55,574.29853,False,0.20459768777558307,False,3.890127450804598,2.0635791098874385
-59.977608,55,574.342529,False,0.241207364136833,False,3.815461954266732,1.9068812866251827
-64.385445,55,574.351531,False,0.2654243762415636,False,3.767807569034432,2.1058515496851045
-64.52195,54,574.426723,False,0.35602206688573734,False,3.6085344151891645,2.0694723298700266
-31.848307,52,574.426723,False,0.18518371421272098,False,10.939929708762955,2.4534357967784257
-64.78381,55,574.431724,False,0.49307529200504574,False,0.4323844393587226,1.8426636598387223
31.771154,56,574.441735,True,0.07902725700984074,False,11.224911000582445,2.3204859494601537
-64.80186,60,574.505815,False,0.49504633072840315,False,0.42925403403760415,1.9722872436244305
-64.57627,49,574.505815,False,0.36311075466339093,False,3.5985628216380428,1.338751881604095
4.423127,53,574.574324,False,0.11327068633904169,False,11.127608203135724,1.8166413837073783
-64.44511,51,574.574324,False,0.2659686323693493,False,3.7695976425948228,1.7990350272446547
-64.75992,52,574.662849,False,0.43490081324386803,False,0.5005317454767435,2.0162923670692616
-64.43017,51,574.662849,False,0.25321966146057145,False,3.792840560211755,1.9085012024879864
-64.464264,55,574.690849,False,0.2660492457461693,False,3.7631300978222746,2.1362854532919373
-51.302563,60,574.701849,False,0.22376753336137273,False,3.8523833614808822,1.9162577185312706
-64.551796,54,574.760362,False,0.2937578190336061,False,3.7154379864274696,1.9885391623040685
21.521276,55,574.766356,True,0.09904257493395449,False,11.166538632636414,2.14914441432276
-64.45859,51,574.823364,False,0.2600773087400691,False,3.777244923841183,1.9522414038742846
-64.79885,59,574.868877,False,0.45990259957737134,False,0.4680137825642555,2.1619008219302405
-55.006336,51,574.920871,False,0.23112556861554165,False,3.840359041276217,2.1730917110922006
-24.64184,56,574.945879,False,0.17108804300569616,False,10.972171861450027,2.0829490540967956
-64.44218,52,574.9574,False,0.2550338944624023,False,3.788368972022094,1.4299038970498255
-64.777756,53,574.970403,False,0.4511891682864022,False,0.47884743579600547,2.0977428455849663
-64.39988,57,575.05591,False,0.335650816144712,False,3.6414935130939217,2.0285872083304834
-64.54243,58,575.05591,False,0.38260909812004107,False,3.567365844535042,1.8972569724802881
-64.77766,58,575.109915,False,0.4267566767479613,False,0.5084210676850986,1.948416593412988
3.7711127,52,575.11891,False,0.11429698907838062,False,11.136646135636783,1.7438640471756137
-64.56748,51,575.164432,False,0.3439913682412793,False,3.6287917620631873,2.189660414187189
-64.447556,52,575.191434,False,0.2946229662204349,False,3.7100344268984276,2.265099639486893
-61.46237,51,575.195436,False,0.24403022419876078,False,3.8170779682739573,1.5534844901336102
-64.76478,58,575.241443,False,0.44082487224049555,False,0.4934982424416858,1.9143526978490992
-64.51745,52,575.289953,False,0.3074701602292847,False,3.6876715529331405,2.1233010678249493
21.825062,54,575.298958,True,0.09849008981714195,False,11.162483787600415,2.244422491456827
-64.74845,49,575.32796,False,0.4119209321099326,False,0.5308299530488174,2.3548002606548812
-64.775055,51,575.572266,False,0.49045122962026794,False,0.4363092738134727,1.9905395493115214
-64.516205,50,575.644278,False,0.3304120946053281,False,3.648243613517168,1.751954978000506
46.628143,56,575.644278,True,0.04896684117061833,False,11.316369003994813,1.6569685858163083
-64.831154,61,575.69278,False,0.5007349768765668,False,0.42402854003234575,1.6296539164590051
-23.925379,54,575.708778,False,0.1692754385973843,False,10.98499363752488,1.8056526094729248
-26.411549,51,575.744784,False,0.17427895316624653,False,10.975091393714429,1.7518834090408748
-64.51758,52,575.763299,False,0.3675003521079721,False,3.5928620553935153,1.7935522162290432
5.315173,57,575.8153,False,0.11149197365209904,False,11.125674971511682,2.2095779228575787
-64.790146,56,575.827303,False,0.46364771122064197,False,0.4629395867240862,1.9397358246696672
-46.25134,50,575.872826,False,0.21364258849904486,False,3.8756686319632414,2.278870703072294
-37.579613,52,575.886823,False,0.19673643370963273,False,10.911439986688084,1.56031725573201
-55.245605,54,575.94383,False,0.23154896796966695,False,3.838736506275169,2.280588665772316
-64.521645,54,575.956345,False,0.3976018276539478,False,3.5500503930884624,2.2839168073771083
-64.60833,55,576.009336,False,0.38945865638200716,False,3.561114147125376,2.3412283213544294
-64.498116,61,576.022336,False,0.3359652476015522,False,3.6387804993422135,2.3588517699242124
-24.565702,51,576.045343,False,0.17059254673917862,False,10.98779585407935,1.1929809031276686
-8.385819,54,576.076701,False,0.13855575992035563,False,11.065043590197215,2.1773662248242425
-64.60219,51,576.10471,False,0.32271698947287597,False,3.668227319958504,1.5298746792242495
-64.512955,59,576.150717,False,0.33559132179086426,False,3.642473058015595,2.1831800414393108
-64.46383,54,576.193222,False,0.39522132222337625,False,3.553527325430916,1.5041237053252494
-64.37844,53,576.206223,False,0.3155793991586965,False,3.6756347149243362,2.2983001733295008
6.5385284,54,576.26876,False,0.10908742902580379,False,11.134288373759036,2.073776905809445
-64.809364,52,576.27376,False,0.5546087492980954,False,0.3690083846620892,1.4913372003721215
-40.76969,51,576.290761,False,0.20272703735626824,False,3.9062425542817425,2.2264623973661783
-64.50363,49,576.307756,False,0.27772797556485407,False,3.7452989730728694,2.4782357340224963
-64.851265,63,576.396277,False,0.6307333999066742,False,0.3045407875801978,1.633364638666734
-64.37192,54,576.404285,False,0.297700926649378,False,3.705057784335768,2.0502818964112968
-64.36883,54,576.445294,False,0.2966206796017011,False,3.7092011857576512,2.081088170485636
-14.144336,56,576.462794,False,0.15051390720082541,False,11.019124649367775,1.754011732203812
50.034863,54,576.507803,True,0.04223986190442462,False,11.347426138697402,1.8694776095323427
-64.43004,55,576.532799,False,0.25798232178464003,False,3.7816966968463417,2.209616851497052
-64.82915,61,576.539798,False,0.46306359477678893,False,0.4646374504878102,2.19261263686607
-64.80984,55,576.548803,False,0.5744823722263797,False,0.35302003329734843,2.154121715686524
-30.426058,52,576.631312,False,0.1824053840289681,False,10.947488294557486,1.627848608631039
-64.47405,57,576.651319,False,0.37274760671319657,False,3.582940044412439,2.0961241256235876
-49.86625,53,576.67984,False,0.22101383800049412,False,3.8577690982681334,2.069935717756903
-64.81539,60,576.728829,False,0.5675285034029263,False,0.35671012250471223,1.996802958816777
-64.82046,55,576.963229,False,0.612387078260953,False,0.31933734596924873,2.003307205654651
-34.829277,51,576.989223,False,0.19096690712741207,False,10.93162720035626,1.9245612729521553
-48.797325,56,576.995223,False,0.2188205359586182,False,3.8607663075257346,1.8560867404785224
-64.88185,61,577.029223,False,0.6014979769664274,False,0.3265241146318637,1.8081088177110713
-13.519686,53,577.090748,False,0.14887509870267476,False,11.03265877565294,2.18376567714824
-64.84278,59,577.135746,False,0.6968021984670997,False,0.2561487204694669,2.2567814902023744
21.560698,54,577.142747,True,0.09910841325379816,False,11.167584143761545,2.087105453415355
-53.672718,60,577.225263,False,0.22856460345916635,False,3.8402774375691897,2.011840521317167
-2.508242,55,577.229264,False,0.12685731648594853,False,11.080907896627593,1.619333164442017
-3.3443205,53,577.250278,False,0.12888114615555787,False,11.076116212821441,2.1351741786933576
-59.15746,54,577.259786,False,0.2393908156204992,False,3.8185059945468085,2.307936393984749
-64.818596,58,577.308791,False,0.5905910998879058,False,0.33677792285468505,1.9760556373799238
-8.547797,53,577.341794,False,0.1389550962282676,False,11.046519975686639,1.9162732375955658
-64.40447,58,577.418312,False,0.27394504095840894,False,3.747928376460005,1.9511366984986716
-64.7978,59,577.418312,False,0.5100244024696408,False,0.4111766602285811,1.8639157789342102
-36.977158,54,577.478626,False,0.1957610789049143,False,10.911663820838577,2.0967737459915936
-64.51414,54,577.483626,False,0.34131529202337846,False,3.6330220591655977,1.746494900230806
23.793756,55,577.507628,True,0.0947215099828448,False,11.174459193906173,2.1349837752158254
-64.45087,56,577.521629,False,0.3179606349326923,False,3.6708312190538686,1.6757413083749741
-64.4187,51,577.54863,False,0.2733853099770981,False,3.750905008721737,2.1058720461991727
-45.002495,54,577.589144,False,0.21128942640162612,False,3.8767288391157284,1.930102597551949
-64.31832,57,577.671664,False,0.25948880286094905,False,3.775928450447901,2.434820707766902
-64.61575,59,577.679661,False,0.40047704346835816,False,0.5425532617014589,2.1515323684305976
-11.947502,55,577.71866,False,0.14600059655660116,False,11.031870766943513,1.8370316238555349
-16.270006,57,577.731667,False,0.15476298615118733,False,11.010405194380636,1.865208631042712
-10.017873,54,577.740665,False,0.14185031446131272,False,11.041098907990879,2.068410573642329
-19.418377,53,577.750673,False,0.16065254056610384,False,10.998584221796024,2.30703536575958
60.207386,54,577.786178,True,0.02222433771813523,False,11.399297763653605,1.6874948521445818
9.396289,54,577.827178,False,0.10343236331350798,False,11.147364314918494,2.18038235441194
10.126146,55,577.926699,False,0.10199760015187388,False,11.154419283762499,2.0053263761021696
-22.996307,56,577.940707,False,0.16781559508540705,False,10.97395559445301,1.9946349169979622
37.362255,54,577.977219,True,0.06742371638861473,False,11.261891459115391,2.069181265503885
